Employee_ID,Date,Claimed_Hours,Active_Hours,Claimed_Minus_Active,Utilization_Rate,Commits,PRs_Opened,Tasks_Done,Performance_Score,Meetings_Hours,Recent_HR_Flag,Project_Type,Role_Level,Team_ID,Productivity_Level
E039,2024-08-23,5.72,5.02,0.7,87.7,1,2,8,9.51,1.4,0,Backend,Junior,T09,Low
E039,2024-08-24,9.4,8.99,0.41,95.65,6,1,7,14.12,2.42,0,Backend,Junior,T09,Low
E039,2024-08-25,8.94,8.25,0.7,92.22,0,2,3,9.65,3.3,0,Backend,Junior,T09,Low
E039,2024-08-26,7.64,6.74,0.9,88.23,9,0,9,13.52,2.78,0,Backend,Junior,T09,Low
E039,2024-08-27,7.34,6.36,0.97,86.75,7,3,6,11.47,2.66,1,Backend,Junior,T09,Low
E039,2024-08-28,8.23,7.84,0.39,95.3,0,0,9,12.26,0.55,0,Backend,Junior,T09,Low
E039,2024-08-29,7.23,7.25,-0.01,100.21,9,2,5,12.73,0.77,0,Backend,Junior,T09,Low
E039,2024-08-30,8.71,7.89,0.82,90.57,8,1,7,13.79,1.29,0,Backend,Junior,T09,Low
E039,2024-08-31,10.29,9.73,0.56,94.57,5,3,4,13.45,2.57,0,Backend,Junior,T09,Low
E039,2024-09-01,7.62,7.2,0.43,94.38,9,0,9,14.05,2.28,0,Backend,Junior,T09,Low
E039,2024-09-02,8.53,8.41,0.11,98.68,9,3,9,15.9,2.12,0,Backend,Junior,T09,Low
E039,2024-09-03,7.33,6.31,1.02,86.03,0,3,5,9.06,2.36,0,Backend,Junior,T09,Low
E039,2024-09-04,5.68,5.23,0.45,92.06,9,0,2,8.79,0.9,0,Backend,Junior,T09,Low
E039,2024-09-05,10.42,10.06,0.36,96.53,1,0,8,13.86,3.32,0,Backend,Junior,T09,Low
E039,2024-09-06,7.61,7.36,0.25,96.71,7,1,9,13.8,2.36,0,Backend,Junior,T09,Low
E039,2024-09-07,7.54,7.67,-0.14,101.8,5,0,2,9.71,3.09,0,Backend,Junior,T09,Low
E039,2024-09-08,5.75,4.9,0.85,85.3,1,1,9,9.58,2.16,0,Backend,Junior,T09,Low
E039,2024-09-09,7.61,6.75,0.85,88.76,7,0,3,9.87,1.85,1,Backend,Junior,T09,Low
E039,2024-09-10,7.06,6.76,0.3,95.72,1,1,2,7.8,1.72,1,Backend,Junior,T09,Low
E039,2024-09-11,9.31,9.43,-0.12,101.31,9,2,5,14.8,1.59,0,Backend,Junior,T09,Low
E039,2024-09-12,7.59,7.01,0.58,92.33,9,3,6,13.16,0.99,0,Backend,Junior,T09,Low
E039,2024-09-13,7.17,6.92,0.24,96.61,5,0,8,12.18,1.63,0,Backend,Junior,T09,Low
E039,2024-09-14,6.02,5.01,1.01,83.25,9,2,6,11.03,0.54,0,Backend,Junior,T09,Low
E039,2024-09-15,7.98,6.75,1.23,84.53,4,3,8,12.17,2.47,0,Backend,Junior,T09,Low
E039,2024-09-16,7.72,7.47,0.25,96.82,3,3,5,11.19,1.89,0,Backend,Junior,T09,Low
E039,2024-09-17,7.58,6.66,0.92,87.87,7,2,7,12.58,0.52,0,Backend,Junior,T09,Low
E039,2024-09-18,8.77,7.37,1.39,84.1,5,0,4,10.78,0.62,0,Backend,Junior,T09,Low
E039,2024-09-19,8.44,7.81,0.62,92.6,2,1,9,12.66,3.02,0,Backend,Junior,T09,Low
E039,2024-09-20,7.25,6.81,0.45,93.83,9,3,7,13.24,2.41,0,Backend,Junior,T09,Low
E039,2024-09-21,8.62,7.85,0.77,91.1,3,2,6,11.94,1.43,0,Backend,Junior,T09,Low
E039,2024-09-22,7.66,6.37,1.3,83.07,5,3,9,12.57,2.62,0,Backend,Junior,T09,Low
E039,2024-09-23,7.44,5.98,1.46,80.36,8,3,2,9.56,1.46,1,Backend,Junior,T09,Low
E039,2024-09-24,9.67,8.85,0.82,91.56,5,0,2,10.97,1.23,1,Backend,Junior,T09,Low
E039,2024-09-25,9.07,8.11,0.95,89.49,6,0,5,12.08,2.23,0,Backend,Junior,T09,Low
E039,2024-09-26,8.25,7.44,0.8,90.25,0,0,5,9.86,0.56,0,Backend,Junior,T09,Low
E039,2024-09-27,6.82,6.32,0.5,92.61,6,1,3,9.39,2.88,0,Backend,Junior,T09,Low
E039,2024-09-28,9.48,9.38,0.1,98.92,1,3,8,13.7,2.52,1,Backend,Junior,T09,Low
E039,2024-09-29,8.26,7.62,0.64,92.3,5,3,4,11.58,0.95,0,Backend,Junior,T09,Low
E039,2024-09-30,7.01,6.68,0.33,95.32,5,0,3,9.45,1.53,0,Backend,Junior,T09,Low
E039,2024-10-01,8.99,8.51,0.48,94.68,4,1,3,11.14,1.83,0,Backend,Junior,T09,Low
E039,2024-10-02,8.78,7.84,0.94,89.32,9,0,6,13.29,1.69,0,Backend,Junior,T09,Low
E039,2024-10-03,6.23,5.72,0.51,91.82,4,2,7,10.45,2.44,0,Backend,Junior,T09,Low
E039,2024-10-04,7.89,7.57,0.32,95.94,8,1,8,13.66,3.38,0,Backend,Junior,T09,Low
E039,2024-10-05,7.26,6.69,0.57,92.13,9,3,7,13.09,2.65,0,Backend,Junior,T09,Low
E039,2024-10-06,8.25,8.54,-0.29,103.55,3,1,5,11.88,1.71,0,Backend,Junior,T09,Low
E039,2024-10-07,10.12,9.53,0.59,94.14,7,3,8,15.94,1.91,0,Backend,Junior,T09,Low
E039,2024-10-08,8.59,7.77,0.82,90.5,7,3,4,12.34,0.85,0,Backend,Junior,T09,Low
E039,2024-10-09,8.19,7.82,0.37,95.53,1,2,7,11.79,1.55,0,Backend,Junior,T09,Low
E039,2024-10-10,5.1,4.5,0.59,88.35,1,2,6,7.87,2.25,0,Backend,Junior,T09,Low
E039,2024-10-11,9.18,8.97,0.21,97.75,5,2,6,13.79,0.53,0,Backend,Junior,T09,Low
E039,2024-10-12,6.42,6.24,0.17,97.27,9,3,7,12.53,3.41,0,Backend,Junior,T09,Low
E039,2024-10-13,11.4,11.06,0.34,97.01,8,2,4,15.58,1.82,0,Backend,Junior,T09,Low
E039,2024-10-14,7.26,6.44,0.83,88.6,7,3,4,10.95,1.26,0,Backend,Junior,T09,Low
E039,2024-10-15,10.33,9.82,0.51,95.07,6,1,8,15.41,2.73,0,Backend,Junior,T09,Low
E039,2024-10-16,8.54,8.35,0.19,97.77,7,2,4,12.43,2.78,0,Backend,Junior,T09,Low
E039,2024-10-17,8.47,7.3,1.17,86.2,8,3,4,11.86,1.61,1,Backend,Junior,T09,Low
E039,2024-10-18,9.03,7.5,1.53,83.02,8,2,8,13.83,3.09,0,Backend,Junior,T09,Low
E039,2024-10-19,7.56,6.81,0.75,90.09,8,0,6,11.72,3.26,0,Backend,Junior,T09,Low
E039,2024-10-20,9.67,9.23,0.44,95.4,1,3,3,11.41,1.46,0,Backend,Junior,T09,Low
E039,2024-10-21,9.07,8.82,0.25,97.22,5,0,2,10.98,2.25,0,Backend,Junior,T09,Low
E039,2024-10-22,7.12,6.35,0.76,89.26,0,0,3,7.38,3.18,0,Backend,Junior,T09,Low
E039,2024-10-23,6.1,5.83,0.27,95.56,3,3,6,10.24,0.56,0,Backend,Junior,T09,Low
E039,2024-10-24,6.79,6.06,0.73,89.29,8,2,8,12.74,0.81,0,Backend,Junior,T09,Low
E039,2024-10-25,8.21,7.75,0.46,94.37,4,2,4,11.02,2.21,0,Backend,Junior,T09,Low
E039,2024-10-26,8.64,7.71,0.93,89.2,2,1,2,9.19,2.12,0,Backend,Junior,T09,Low
E039,2024-10-27,8.15,8.16,-0.01,100.08,9,2,5,13.37,2.61,0,Backend,Junior,T09,Low
E039,2024-10-28,10.76,10.42,0.34,96.86,7,3,7,16.38,1.63,0,Backend,Junior,T09,Low
E039,2024-10-29,8.91,8.8,0.11,98.75,1,0,6,11.93,1.12,0,Backend,Junior,T09,Low
E039,2024-10-30,8.66,7.95,0.71,91.75,8,1,9,14.73,0.8,1,Backend,Junior,T09,Low
E040,2024-08-01,9.53,9.26,0.27,97.13,9,3,3,13.73,2.17,0,AI/ML,Mid,T01,Low
E040,2024-08-02,7.72,6.54,1.18,84.68,3,3,5,10.39,1.01,0,AI/ML,Mid,T01,Low
E040,2024-08-03,8.49,8.03,0.46,94.53,1,3,2,9.6,2.2,0,AI/ML,Mid,T01,Low
E040,2024-08-04,7.79,7.04,0.74,90.45,9,3,6,12.99,2.39,0,AI/ML,Mid,T01,Low
E040,2024-08-05,9.53,9.81,-0.28,102.92,1,2,5,12.73,1.89,0,AI/ML,Mid,T01,Low
E040,2024-08-06,7.71,7.45,0.26,96.62,6,2,7,12.97,1.21,0,AI/ML,Mid,T01,Low
E040,2024-08-07,7.43,7.22,0.21,97.12,7,2,3,10.72,3.36,0,AI/ML,Mid,T01,Low
E040,2024-08-08,8.61,7.7,0.91,89.38,1,1,9,12.3,2.66,0,AI/ML,Mid,T01,Low
E040,2024-08-09,7.5,7.33,0.17,97.69,6,0,9,13.41,1.48,0,AI/ML,Mid,T01,Low
E040,2024-08-10,8.57,8.46,0.11,98.71,0,0,4,10.0,3.09,0,AI/ML,Mid,T01,Low
E040,2024-08-11,6.43,6.09,0.34,94.7,1,2,8,10.42,2.5,0,AI/ML,Mid,T01,Low
E040,2024-08-12,6.13,5.58,0.55,91.02,6,2,4,9.42,2.4,0,AI/ML,Mid,T01,Low
E040,2024-08-13,9.41,9.03,0.39,95.88,8,2,7,15.05,1.84,0,AI/ML,Mid,T01,Low
E040,2024-08-14,10.12,9.74,0.38,96.23,4,3,2,12.44,0.68,0,AI/ML,Mid,T01,Low
E040,2024-08-15,9.93,9.78,0.15,98.52,7,0,6,14.61,1.78,0,AI/ML,Mid,T01,Low
E040,2024-08-16,8.07,7.54,0.53,93.45,7,2,3,11.45,0.65,0,AI/ML,Mid,T01,Low
E040,2024-08-17,7.71,7.74,-0.03,100.34,7,2,3,11.42,0.8,1,AI/ML,Mid,T01,Low
E040,2024-08-18,8.64,8.39,0.25,97.08,3,0,7,12.5,1.91,0,AI/ML,Mid,T01,Low
E040,2024-08-19,6.93,6.06,0.86,87.54,5,0,9,11.66,2.7,0,AI/ML,Mid,T01,Low
E040,2024-08-20,7.03,6.36,0.66,90.58,7,3,6,11.76,2.03,0,AI/ML,Mid,T01,Low
E040,2024-08-21,9.28,8.64,0.64,93.13,7,2,4,12.88,1.73,0,AI/ML,Mid,T01,Low
E040,2024-08-22,7.17,6.16,1.01,85.95,7,1,5,10.8,1.08,0,AI/ML,Mid,T01,Low
E040,2024-08-23,9.48,9.49,-0.01,100.08,9,1,8,16.14,1.66,0,AI/ML,Mid,T01,Low
E040,2024-08-24,7.2,6.15,1.05,85.38,7,0,3,9.44,2.06,0,AI/ML,Mid,T01,Low
E040,2024-08-25,6.24,5.74,0.5,92.03,1,3,7,9.81,2.23,0,AI/ML,Mid,T01,Low
E040,2024-08-26,7.54,6.62,0.92,87.81,0,3,3,8.21,3.38,0,AI/ML,Mid,T01,Low
E040,2024-08-27,7.99,7.47,0.52,93.52,0,2,3,8.96,2.78,0,AI/ML,Mid,T01,Low
E040,2024-08-28,9.42,9.31,0.11,98.84,5,2,2,11.85,2.37,0,AI/ML,Mid,T01,Low
E040,2024-08-29,8.06,7.79,0.27,96.64,0,3,6,11.17,1.45,0,AI/ML,Mid,T01,Low
E040,2024-08-30,7.73,6.85,0.87,88.69,9,0,8,13.19,2.43,0,AI/ML,Mid,T01,Low
E040,2024-08-31,8.02,7.79,0.24,97.04,5,2,9,14.11,0.53,0,AI/ML,Mid,T01,Low
E040,2024-09-01,7.61,6.96,0.65,91.46,6,1,4,10.87,0.63,0,AI/ML,Mid,T01,Low
E040,2024-09-02,7.02,6.21,0.81,88.47,0,0,5,8.57,1.0,0,AI/ML,Mid,T01,Low
E040,2024-09-03,9.79,9.22,0.57,94.21,8,3,5,14.26,3.13,0,AI/ML,Mid,T01,Low
E040,2024-09-04,8.37,8.09,0.28,96.7,0,2,4,10.0,3.3,0,AI/ML,Mid,T01,Low
E040,2024-09-05,10.62,9.91,0.71,93.31,1,0,6,12.71,3.31,0,AI/ML,Mid,T01,Low
E040,2024-09-06,8.46,8.42,0.04,99.48,3,2,7,13.1,0.8,0,AI/ML,Mid,T01,Low
E040,2024-09-07,8.79,8.0,0.79,90.97,4,2,8,13.16,2.95,0,AI/ML,Mid,T01,Low
E040,2024-09-08,8.96,8.9,0.06,99.32,0,1,5,11.47,0.9,0,AI/ML,Mid,T01,Low
E040,2024-09-09,8.44,8.52,-0.08,100.98,4,0,9,13.98,1.64,0,AI/ML,Mid,T01,Low
E040,2024-09-10,7.59,6.69,0.9,88.1,3,1,4,9.45,2.27,0,AI/ML,Mid,T01,Low
E040,2024-09-11,8.09,7.68,0.41,94.89,2,3,6,11.67,1.4,0,AI/ML,Mid,T01,Low
E040,2024-09-12,7.38,7.42,-0.04,100.48,5,0,6,11.82,0.62,0,AI/ML,Mid,T01,Low
E040,2024-09-13,9.36,8.8,0.56,94.01,8,1,9,15.53,2.51,0,AI/ML,Mid,T01,Low
E040,2024-09-14,8.37,7.75,0.62,92.62,4,0,4,10.87,0.56,0,AI/ML,Mid,T01,Low
E040,2024-09-15,10.02,9.26,0.76,92.41,4,2,2,11.54,2.09,0,AI/ML,Mid,T01,Low
E040,2024-09-16,8.83,8.11,0.72,91.86,3,3,6,12.47,0.96,0,AI/ML,Mid,T01,Low
E040,2024-09-17,7.38,7.17,0.21,97.19,3,1,6,10.99,1.82,0,AI/ML,Mid,T01,Low
E040,2024-09-18,8.39,8.91,-0.52,106.22,2,0,5,11.6,2.74,0,AI/ML,Mid,T01,Low
E040,2024-09-19,7.92,7.24,0.68,91.44,0,2,9,11.73,2.74,0,AI/ML,Mid,T01,Low
E040,2024-09-20,7.91,7.02,0.89,88.71,0,2,4,8.95,3.1,0,AI/ML,Mid,T01,Low
E040,2024-09-21,7.99,7.49,0.5,93.79,1,0,3,8.84,2.98,0,AI/ML,Mid,T01,Low
E040,2024-09-22,11.11,10.99,0.12,98.91,4,0,2,13.01,1.25,0,AI/ML,Mid,T01,Low
E040,2024-09-23,9.15,8.51,0.63,93.11,5,1,3,11.14,2.51,1,AI/ML,Mid,T01,Low
E040,2024-09-24,7.93,7.68,0.25,96.9,5,0,9,13.23,3.05,0,AI/ML,Mid,T01,Low
E040,2024-09-25,9.65,9.21,0.44,95.47,6,2,7,14.47,2.91,0,AI/ML,Mid,T01,Low
E040,2024-09-26,7.61,6.77,0.84,88.96,9,2,4,11.37,3.33,0,AI/ML,Mid,T01,Low
E040,2024-09-27,7.5,7.21,0.29,96.19,4,0,5,10.71,1.33,0,AI/ML,Mid,T01,Low
E040,2024-09-28,8.1,7.75,0.35,95.71,5,3,4,11.52,2.22,0,AI/ML,Mid,T01,Low
E040,2024-09-29,8.47,7.62,0.84,90.03,8,0,9,14.0,3.46,0,AI/ML,Mid,T01,Low
E040,2024-09-30,8.57,8.61,-0.04,100.48,6,3,3,12.21,2.05,0,AI/ML,Mid,T01,Low
E040,2024-10-01,8.76,8.46,0.3,96.59,9,3,3,12.76,2.0,1,AI/ML,Mid,T01,Low
E040,2024-10-02,9.72,9.62,0.1,98.97,1,3,5,12.67,2.32,0,AI/ML,Mid,T01,Low
E040,2024-10-03,5.77,4.76,1.0,82.58,4,2,9,10.61,1.68,0,AI/ML,Mid,T01,Low
E040,2024-10-04,6.89,6.77,0.12,98.3,3,1,9,12.05,2.14,0,AI/ML,Mid,T01,Low
E040,2024-10-05,8.83,8.26,0.57,93.55,0,1,9,12.87,0.56,0,AI/ML,Mid,T01,Low
E040,2024-10-06,9.13,8.13,1.0,89.06,1,3,8,12.66,2.46,0,AI/ML,Mid,T01,Low
E040,2024-10-07,10.45,9.82,0.63,93.96,9,0,3,13.82,1.33,0,AI/ML,Mid,T01,Low
E040,2024-10-08,9.22,8.43,0.78,91.49,2,3,3,10.79,2.27,0,AI/ML,Mid,T01,Low
E040,2024-10-09,5.96,5.11,0.85,85.74,2,2,8,9.78,2.21,0,AI/ML,Mid,T01,Low
E040,2024-10-10,5.69,5.05,0.64,88.71,3,2,4,8.12,1.53,0,AI/ML,Mid,T01,Low
E040,2024-10-11,7.56,7.93,-0.38,104.98,6,2,8,13.95,1.18,0,AI/ML,Mid,T01,Low
E040,2024-10-12,8.42,7.64,0.79,90.66,4,0,2,9.48,2.38,0,AI/ML,Mid,T01,Low
E040,2024-10-13,7.26,7.54,-0.28,103.86,3,2,3,9.73,2.7,1,AI/ML,Mid,T01,Low
E040,2024-10-14,8.0,6.77,1.23,84.59,1,2,8,11.16,2.03,0,AI/ML,Mid,T01,Low
E040,2024-10-15,7.33,7.25,0.09,98.83,8,1,7,12.83,3.47,0,AI/ML,Mid,T01,Low
E040,2024-10-16,7.37,7.04,0.33,95.49,0,3,4,9.37,1.75,0,AI/ML,Mid,T01,Low
E040,2024-10-17,9.0,8.84,0.15,98.31,3,2,5,12.51,0.87,0,AI/ML,Mid,T01,Low
E040,2024-10-18,8.07,7.11,0.95,88.19,0,0,3,8.3,2.09,0,AI/ML,Mid,T01,Low
E040,2024-10-19,8.92,8.09,0.82,90.8,7,3,5,12.85,2.96,0,AI/ML,Mid,T01,Low
E040,2024-10-20,7.8,7.5,0.31,96.06,1,3,3,9.56,2.22,0,AI/ML,Mid,T01,Low
E040,2024-10-21,8.57,8.13,0.44,94.82,4,2,8,13.49,1.62,0,AI/ML,Mid,T01,Low
E040,2024-10-22,7.55,7.18,0.38,95.0,3,3,8,12.17,3.39,0,AI/ML,Mid,T01,Low
E040,2024-10-23,6.43,6.02,0.4,93.75,4,3,4,9.5,2.15,0,AI/ML,Mid,T01,Low
E040,2024-10-24,7.89,7.23,0.66,91.65,8,1,7,13.26,0.5,0,AI/ML,Mid,T01,Low
E040,2024-10-25,7.82,7.77,0.05,99.36,8,3,7,14.14,0.9,0,AI/ML,Mid,T01,Low
E040,2024-10-26,8.51,7.75,0.76,91.05,2,3,7,12.22,1.52,0,AI/ML,Mid,T01,Low
E040,2024-10-27,5.9,5.47,0.43,92.65,4,3,8,11.18,0.59,0,AI/ML,Mid,T01,Low
E040,2024-10-28,7.31,6.94,0.37,94.94,2,3,3,9.17,3.15,0,AI/ML,Mid,T01,Low
E040,2024-10-29,7.16,7.01,0.15,97.95,1,1,5,9.76,1.67,0,AI/ML,Mid,T01,Low
E040,2024-10-30,9.16,8.41,0.76,91.76,5,1,6,12.4,3.41,1,AI/ML,Mid,T01,Low
E041,2024-08-01,8.66,7.71,0.95,89.04,3,2,8,12.78,1.54,0,Backend,Mid,T10,Low
E041,2024-08-02,9.47,8.4,1.06,88.76,7,0,2,11.08,2.82,0,Backend,Mid,T10,Low
E041,2024-08-03,6.99,6.77,0.22,96.83,3,3,8,12.14,0.87,0,Backend,Mid,T10,Low
E041,2024-08-04,7.15,6.96,0.19,97.35,4,2,6,11.39,1.11,0,Backend,Mid,T10,Low
E041,2024-08-05,7.29,7.05,0.24,96.7,0,2,7,10.44,3.4,0,Backend,Mid,T10,Low
E041,2024-08-06,9.06,8.87,0.19,97.91,4,2,6,12.98,3.28,0,Backend,Mid,T10,Low
E041,2024-08-07,7.22,6.47,0.75,89.55,3,0,7,10.41,3.03,0,Backend,Mid,T10,Low
E041,2024-08-08,6.12,5.98,0.13,97.85,0,3,6,9.07,3.42,0,Backend,Mid,T10,Low
E041,2024-08-09,6.54,5.97,0.57,91.34,6,3,5,10.41,3.05,0,Backend,Mid,T10,Low
E041,2024-08-10,6.12,6.13,-0.01,100.19,5,3,5,10.35,2.51,0,Backend,Mid,T10,Low
E041,2024-08-11,8.65,7.63,1.02,88.21,5,2,7,12.88,0.98,0,Backend,Mid,T10,Low
E041,2024-08-12,7.2,6.75,0.45,93.78,1,3,9,11.81,2.24,0,Backend,Mid,T10,Low
E041,2024-08-13,6.07,5.56,0.51,91.62,7,2,8,11.79,1.78,0,Backend,Mid,T10,Low
E041,2024-08-14,5.98,5.04,0.94,84.26,8,2,4,9.74,0.67,0,Backend,Mid,T10,Low
E041,2024-08-15,6.57,6.02,0.55,91.57,9,2,3,10.19,2.82,0,Backend,Mid,T10,Low
E041,2024-08-16,7.4,7.1,0.29,96.03,7,2,8,13.27,2.25,0,Backend,Mid,T10,Low
E041,2024-08-17,9.03,9.07,-0.04,100.45,6,2,8,14.97,2.0,0,Backend,Mid,T10,Low
E041,2024-08-18,9.56,8.77,0.79,91.76,6,0,9,14.83,1.64,0,Backend,Mid,T10,Low
E041,2024-08-19,8.99,7.68,1.31,85.45,6,2,4,11.57,2.07,0,Backend,Mid,T10,Low
E041,2024-08-20,7.67,7.48,0.19,97.54,2,1,3,9.66,0.81,0,Backend,Mid,T10,Low
E041,2024-08-21,7.84,6.69,1.15,85.29,6,0,2,9.32,1.13,0,Backend,Mid,T10,Low
E041,2024-08-22,7.39,7.95,-0.56,107.6,7,2,4,12.15,2.02,0,Backend,Mid,T10,Low
E041,2024-08-23,7.68,7.17,0.5,93.43,6,3,4,11.34,1.53,0,Backend,Mid,T10,Low
E041,2024-08-24,5.15,4.02,1.13,78.07,9,3,6,10.05,1.76,0,Backend,Mid,T10,Low
E041,2024-08-25,8.64,8.21,0.43,95.01,1,0,3,9.8,1.42,0,Backend,Mid,T10,Low
E041,2024-08-26,7.39,7.2,0.19,97.41,6,0,6,11.7,0.67,1,Backend,Mid,T10,Low
E041,2024-08-27,9.86,8.86,1.0,89.88,7,3,3,12.68,1.23,1,Backend,Mid,T10,Low
E041,2024-08-28,8.05,7.34,0.71,91.23,1,2,5,10.27,1.79,0,Backend,Mid,T10,Low
E041,2024-08-29,7.36,6.74,0.62,91.59,8,1,7,12.44,1.36,1,Backend,Mid,T10,Low
E041,2024-08-30,7.5,7.27,0.24,96.85,0,2,5,9.65,3.44,0,Backend,Mid,T10,Low
E041,2024-08-31,6.79,6.64,0.15,97.74,9,2,7,12.79,2.99,0,Backend,Mid,T10,Low
E041,2024-09-01,8.15,7.76,0.39,95.2,7,0,4,11.55,2.06,0,Backend,Mid,T10,Low
E041,2024-09-02,6.09,5.7,0.39,93.52,0,3,2,6.83,3.09,0,Backend,Mid,T10,Low
E041,2024-09-03,7.26,6.83,0.43,94.04,6,1,2,9.59,1.6,0,Backend,Mid,T10,Low
E041,2024-09-04,7.56,7.0,0.55,92.7,1,0,4,8.82,3.24,0,Backend,Mid,T10,Low
E041,2024-09-05,7.79,7.39,0.4,94.9,1,0,8,11.33,1.13,1,Backend,Mid,T10,Low
E041,2024-09-06,7.92,7.46,0.46,94.18,1,1,4,9.56,2.68,0,Backend,Mid,T10,Low
E041,2024-09-07,8.99,8.61,0.39,95.71,4,2,5,12.61,0.61,0,Backend,Mid,T10,Low
E041,2024-09-08,9.47,9.0,0.47,95.03,0,0,3,10.03,3.15,0,Backend,Mid,T10,Low
E041,2024-09-09,9.2,8.73,0.47,94.88,4,2,8,13.91,2.79,0,Backend,Mid,T10,Low
E041,2024-09-10,10.17,9.78,0.4,96.11,1,1,6,12.97,2.05,0,Backend,Mid,T10,Low
E041,2024-09-11,9.8,9.52,0.28,97.11,5,1,6,13.76,3.07,0,Backend,Mid,T10,Low
E041,2024-09-12,6.87,6.09,0.77,88.72,5,1,8,11.47,2.18,0,Backend,Mid,T10,Low
E041,2024-09-13,7.49,6.79,0.7,90.68,7,1,7,12.07,2.16,1,Backend,Mid,T10,Low
E041,2024-09-14,7.0,6.56,0.44,93.72,7,2,7,12.11,3.0,0,Backend,Mid,T10,Low
E041,2024-09-15,7.24,6.72,0.52,92.82,4,0,5,10.02,2.69,0,Backend,Mid,T10,Low
E041,2024-09-16,5.24,4.74,0.51,90.34,1,2,2,6.06,2.5,0,Backend,Mid,T10,Low
E041,2024-09-17,10.46,10.58,-0.12,101.17,0,0,3,11.69,2.61,0,Backend,Mid,T10,Low
E041,2024-09-18,7.72,7.63,0.09,98.81,7,1,4,11.68,1.64,0,Backend,Mid,T10,Low
E041,2024-09-19,7.3,6.69,0.61,91.61,7,1,5,11.3,1.23,0,Backend,Mid,T10,Low
E041,2024-09-20,10.04,9.98,0.06,99.37,9,3,3,14.37,1.39,1,Backend,Mid,T10,Low
E041,2024-09-21,8.35,7.77,0.57,93.13,6,2,4,11.77,1.39,0,Backend,Mid,T10,Low
E041,2024-09-22,8.56,7.3,1.26,85.23,6,0,9,13.19,2.7,0,Backend,Mid,T10,Low
E041,2024-09-23,9.03,8.53,0.5,94.43,6,0,6,13.22,0.72,0,Backend,Mid,T10,Low
E041,2024-09-24,6.94,6.05,0.89,87.23,6,3,9,12.53,2.84,0,Backend,Mid,T10,Low
E041,2024-09-25,7.74,7.28,0.46,94.03,1,3,2,8.77,1.42,1,Backend,Mid,T10,Low
E041,2024-09-26,6.83,7.15,-0.32,104.66,8,0,5,11.88,1.09,0,Backend,Mid,T10,Low
E041,2024-09-27,8.32,7.98,0.34,95.96,1,2,4,10.48,1.33,0,Backend,Mid,T10,Low
E041,2024-09-28,7.38,7.59,-0.21,102.79,8,2,8,14.11,1.86,0,Backend,Mid,T10,Low
E041,2024-09-29,7.27,6.12,1.15,84.17,5,3,2,9.05,1.12,0,Backend,Mid,T10,Low
E041,2024-09-30,8.3,7.26,1.04,87.45,7,3,4,11.84,0.8,0,Backend,Mid,T10,Low
E041,2024-10-01,9.49,8.7,0.79,91.66,7,1,6,13.51,3.21,0,Backend,Mid,T10,Low
E041,2024-10-02,8.78,8.69,0.09,98.95,5,1,7,13.6,1.92,0,Backend,Mid,T10,Low
E041,2024-10-03,8.39,8.42,-0.03,100.34,7,0,8,14.27,1.61,0,Backend,Mid,T10,Low
E041,2024-10-04,8.74,7.96,0.78,91.05,3,1,9,13.43,0.86,0,Backend,Mid,T10,Low
E041,2024-10-05,8.25,7.92,0.34,95.93,6,0,2,10.34,2.51,0,Backend,Mid,T10,Low
E041,2024-10-06,9.67,9.0,0.68,92.99,2,2,8,13.76,1.56,0,Backend,Mid,T10,Low
E041,2024-10-07,8.3,7.5,0.8,90.39,2,0,8,11.85,1.67,0,Backend,Mid,T10,Low
E041,2024-10-08,6.72,5.61,1.11,83.45,7,3,6,10.87,2.95,0,Backend,Mid,T10,Low
E041,2024-10-09,7.84,7.43,0.41,94.72,0,2,2,8.36,3.12,0,Backend,Mid,T10,Low
E041,2024-10-10,6.46,5.79,0.67,89.58,1,3,6,9.4,0.57,1,Backend,Mid,T10,Low
E041,2024-10-11,7.45,6.91,0.54,92.77,6,1,4,10.43,3.19,0,Backend,Mid,T10,Low
E041,2024-10-12,8.66,7.93,0.73,91.52,1,0,6,11.11,0.79,0,Backend,Mid,T10,Low
E041,2024-10-13,9.37,9.16,0.2,97.82,9,2,3,13.6,1.11,0,Backend,Mid,T10,Low
E041,2024-10-14,8.36,7.71,0.65,92.18,5,0,4,10.84,2.47,0,Backend,Mid,T10,Low
E041,2024-10-15,8.82,7.82,1.0,88.63,6,3,5,12.21,3.39,0,Backend,Mid,T10,Low
E041,2024-10-16,6.57,6.23,0.34,94.88,7,0,9,12.63,1.36,0,Backend,Mid,T10,Low
E041,2024-10-17,9.99,9.61,0.38,96.16,1,2,5,12.68,0.83,0,Backend,Mid,T10,Low
E041,2024-10-18,8.08,6.74,1.34,83.4,8,2,8,13.02,3.48,0,Backend,Mid,T10,Low
E041,2024-10-19,9.12,8.47,0.66,92.79,4,0,3,10.85,2.09,0,Backend,Mid,T10,Low
E041,2024-10-20,7.36,6.93,0.43,94.17,0,3,3,8.74,1.94,0,Backend,Mid,T10,Low
E041,2024-10-21,9.72,9.07,0.64,93.37,5,3,7,14.21,1.73,1,Backend,Mid,T10,Low
E041,2024-10-22,7.95,7.27,0.68,91.49,4,2,6,11.51,2.43,0,Backend,Mid,T10,Low
E041,2024-10-23,8.76,7.83,0.94,89.32,3,2,4,10.72,2.71,0,Backend,Mid,T10,Low
